prolific_pid,trial,chosen_number,winner_number,win_status,consider_set_size,outcome_rel_to_consider,is_no_consider_trial,winner_in_consider,choice_in_consider,regret_chosen,regret_notchosen_winner,comp_tries_to_pass,feedback,age,gamble_freq_12mo,hot_reliance,race,gender,ethnicity
P0021,9,30,8,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,100,99,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,10,9,9,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,11,3,15,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,12,23,34,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,100,99,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,13,21,34,Lost,16,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,14,15,13,Lost,3,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,15,4,4,Won,3,NA,FALSE,TRUE,TRUE,0,NA,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,16,20,34,Lost,16,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,17,34,27,Lost,8,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,18,34,29,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,19,28,25,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,20,9,10,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,21,34,24,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,22,5,2,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,23,34,34,Won,16,NA,FALSE,TRUE,TRUE,0,NA,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0021,24,27,29,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with my gut,36,Never,NA,White,Female,Non-Hispanic
P0027,1,8,29,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,5,50,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,2,8,21,Lost,8,winner_in_set,FALSE,TRUE,TRUE,60,50,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,3,10,14,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,2,25,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,4,4,22,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,35,30,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,5,17,17,Won,16,NA,FALSE,TRUE,TRUE,0,NA,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,6,12,24,Lost,16,winner_in_set,FALSE,TRUE,TRUE,20,12,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,7,10,31,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,45,20,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,8,2,4,Lost,0,NA,TRUE,FALSE,FALSE,55,70,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,9,10,10,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,10,35,30,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,20,52,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,11,10,16,Lost,0,NA,TRUE,FALSE,FALSE,61,9,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,12,8,16,Lost,16,winner_in_set,FALSE,TRUE,TRUE,44,17,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,13,28,17,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,45,20,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,14,17,22,Lost,8,winner_in_set,FALSE,TRUE,TRUE,37,9,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,15,12,17,Lost,0,NA,TRUE,FALSE,FALSE,50,6,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,16,6,6,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,17,32,4,Lost,0,NA,TRUE,FALSE,FALSE,51,43,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,18,27,28,Lost,3,winner_in_set,FALSE,TRUE,TRUE,14,65,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,19,6,4,Lost,3,winner_in_set,FALSE,TRUE,TRUE,74,63,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,20,1,2,Lost,2,winner_in_set,FALSE,TRUE,TRUE,22,74,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,21,10,23,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,60,4,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,22,24,24,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,23,15,16,Lost,2,winner_in_set,FALSE,TRUE,TRUE,68,71,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0027,24,32,30,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,54,67,1,Just used gut feeling and picked out numbers that I liked.,38,A few times,NA,White,Male,Hispanic
P0031,1,9,6,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,95,66,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,2,23,17,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,90,70,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,3,9,26,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,90,68,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,4,9,31,Lost,0,NA,TRUE,FALSE,FALSE,91,60,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,5,21,23,Lost,16,winner_in_set,FALSE,TRUE,TRUE,91,70,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,6,16,16,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,7,15,14,Lost,16,winner_in_set,FALSE,TRUE,TRUE,96,90,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,8,13,24,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,90,70,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,9,21,20,Lost,3,winner_in_set,FALSE,TRUE,TRUE,94,91,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,10,32,3,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,91,55,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,11,14,1,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,92,34,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,12,12,12,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,13,20,7,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,87,60,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,14,27,20,Lost,8,winner_in_set,FALSE,TRUE,TRUE,93,89,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,15,22,22,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,16,4,1,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,93,84,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,17,19,20,Lost,3,winner_in_set,FALSE,TRUE,TRUE,94,80,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,18,23,10,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,91,62,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,19,15,4,Lost,0,NA,TRUE,FALSE,FALSE,90,62,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,20,11,12,Lost,8,winner_in_set,FALSE,TRUE,TRUE,91,83,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,21,16,3,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,89,58,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,22,19,13,Lost,2,winner_in_set,FALSE,TRUE,TRUE,91,98,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,23,4,4,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0031,24,9,15,Lost,2,winner_in_set,FALSE,TRUE,TRUE,94,95,1,I just guessed.,31,Never,NA,Asian,Male,Non-Hispanic
P0033,1,3,11,Lost,0,NA,TRUE,FALSE,FALSE,16,58,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,2,8,11,Lost,8,winner_in_set,FALSE,TRUE,TRUE,38,80,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,3,11,33,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,48,71,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,4,22,32,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,22,4,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,5,23,21,Lost,3,winner_in_set,FALSE,TRUE,TRUE,10,56,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,6,10,10,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,7,23,12,Lost,2,winner_in_set,FALSE,TRUE,TRUE,0,31,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,8,23,10,Lost,0,NA,TRUE,FALSE,FALSE,0,0,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,9,32,33,Lost,16,winner_in_set,FALSE,TRUE,TRUE,16,50,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,10,22,23,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,4,75,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,11,12,30,Lost,0,NA,TRUE,FALSE,FALSE,0,4,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,12,32,32,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,13,21,27,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,0,8,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,14,14,29,Lost,0,NA,TRUE,FALSE,FALSE,0,0,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,15,33,32,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,0,40,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,16,21,16,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,5,11,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,17,22,22,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,18,11,10,Lost,3,winner_in_set,FALSE,TRUE,TRUE,0,47,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,19,32,16,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,12,0,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,20,32,5,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,21,33,23,Lost,16,winner_in_set,FALSE,TRUE,TRUE,0,12,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,22,22,11,Lost,8,winner_in_set,FALSE,TRUE,TRUE,0,24,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,23,22,22,Won,8,NA,FALSE,TRUE,TRUE,0,NA,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0033,24,33,6,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,0,13,1,tried to see patterns and ascertain them,26,A few times,NA,Black/African American,Non-binary,Non-Hispanic
P0034,1,27,15,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,2,28,35,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,3,11,18,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,4,27,24,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,5,19,19,Won,3,NA,FALSE,TRUE,TRUE,0,NA,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,6,15,36,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,7,20,10,Lost,8,winner_in_set,FALSE,TRUE,TRUE,0,20,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,8,17,33,Lost,0,NA,TRUE,FALSE,FALSE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,9,36,19,Lost,3,winner_in_set,FALSE,TRUE,TRUE,0,10,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,10,26,26,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,11,20,26,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,12,28,18,Lost,8,winner_in_set,FALSE,TRUE,TRUE,0,20,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,13,17,2,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,14,25,31,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,15,3,29,Lost,0,NA,TRUE,FALSE,FALSE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,16,18,10,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,17,26,26,Won,2,NA,FALSE,TRUE,TRUE,0,NA,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,18,27,10,Lost,16,winner_in_set,FALSE,TRUE,TRUE,0,5,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,19,5,16,Lost,2,winner_in_set,FALSE,TRUE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,20,7,34,Lost,0,NA,TRUE,FALSE,FALSE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,21,22,9,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,22,13,13,Won,1,NA,FALSE,TRUE,TRUE,0,NA,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,23,23,34,Lost,0,NA,TRUE,FALSE,FALSE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0034,24,17,33,Lost,16,winner_in_set,FALSE,TRUE,TRUE,0,0,1,Absolutely random,31,Never,NA,Black/African American,Male,Non-Hispanic
P0036,1,14,11,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,2,21,11,Lost,3,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,3,11,16,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,4,21,21,Won,8,NA,FALSE,TRUE,TRUE,0,NA,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,5,21,28,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,6,22,7,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,7,35,19,Lost,2,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,8,13,34,Lost,16,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,9,2,2,Won,1,NA,FALSE,TRUE,TRUE,100,NA,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,10,27,4,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,11,11,20,Lost,16,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,12,9,23,Lost,0,NA,TRUE,FALSE,FALSE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,13,23,31,Lost,2,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,14,29,6,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,15,14,14,Won,0,NA,TRUE,FALSE,FALSE,0,NA,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,16,15,1,Lost,3,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,17,20,26,Lost,8,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,18,2,19,Lost,2,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,19,13,18,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,20,16,18,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,21,14,13,Lost,8,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,22,16,26,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,23,14,3,Lost,16,winner_in_set,FALSE,TRUE,TRUE,100,100,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0036,24,22,22,Won,16,NA,FALSE,TRUE,TRUE,0,NA,1,I just went with gut feeling,46,A few times,NA,White,Female,Non-Hispanic
P0053,1,15,27,Lost,1,winner_not_in_set,FALSE,FALSE,TRUE,19,71,1,I just went with my gut instinct and chose the one that I thought felt right.,52,Never,NA,White,Female,Non-Hispanic
P0053,2,16,11,Lost,3,winner_not_in_set,FALSE,FALSE,TRUE,63,71,1,I just went with my gut instinct and chose the one that I thought felt right.,52,Never,NA,White,Female,Non-Hispanic
